Name,Quick facts,Setting,International Fin Aid,SAT range,ACT range,Admission,RD deadlines,EA/ED deadlines,Costs,Address
Shenandoah University,"Quick Facts
Percentage of students graduating within 6 years : 59.0%
Total undergraduates : 2,040
First-time degree-seeking freshmen : 503
Percentage of financial need met (average) : 69.0%
Average financial aid package : $21,911.00
In-State Tuition : $33,830.00
Out-of-State Tuition : $33,830.00","Setting
Large Town (10-50k)
Suburban
Residential campus","Financial Aid
International students eligible for non-need based aid
Total Amount Awarded:  $190,489.00
Number of enrolled international undergraduates received aid:  15",1000 - 1200,18 - 26,"General Applying Information
Application Fee:   $30.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   2,322
Admitted :   1,727
Enrolled :   503
Somewhat selective 74.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   Feb 3
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   Mar 2",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $33,830.00 | $33,830.00 | $33,830.00 
Out-of-state tuition and fees:    | $33,830.00 | $33,830.00 | $33,830.00 
Room and board:                   | $10,810.00 | $10,810.00 | $1,350.00  
Books and supplies:               | $1,500.00  | $1,500.00  | $1,500.00  
Estimated personal expenses:      | $2,000.00  | $2,000.00  | $2,000.00  
Transportation expenses:          | $2,000.00  | $2,000.00  |  $600.00   
Estimated Total In-state:         | $50,140.00 | $50,140.00 | $39,280.00 
Estimated Total Out-of-state:     | $50,140.00 | $50,140.00 | $39,280.00 ","Main Address
1460 University Dr
Winchester, VA 22601-5100
https://www.su.edu/"
Sweet Briar College,"Quick Facts
Regular Application Deadline : August 1
Percentage of students graduating within 6 years : 34.0%
Total undergraduates : 351
First-time degree-seeking freshmen : 103
Percentage of financial need met (average) : 70.0%
Average financial aid package : $19,267.00
In-State Tuition : $22,700.00
Out-of-State Tuition : $22,700.00","Setting
Rural Community (<2,500)
Rural
Residential campus
Other Characteristics
Since 2018, Sweet Briar has installed a 20-hive apiary, two vineyards, a 20-acre wildflower meadow for pollinator habitat (made possible with support from USDAs Natural Resources Conservation Service under the NRCS EQIP Program) and, most recently, a 27,000-foot greenhouse.","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",1010 - 1210,21 - 28,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Total applicants :   724
Admitted :   575
Enrolled :   103
Less selective 79.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Oct 1
Regular application due:   Aug 1
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $22,700.00 | $22,700.00 | $22,700.00 
Out-of-state tuition and fees:    | $22,700.00 | $22,700.00 | $22,700.00 
Room and board:                   | $13,500.00 |     --     | $3,600.00  
Books and supplies:               | $1,250.00  | $1,250.00  | $1,250.00  
Estimated personal expenses:      |     --     |     --     |     --     
Transportation expenses:          |     --     |     --     |     --     
Estimated Total In-state:         | $37,450.00 | $23,950.00 | $27,550.00 
Estimated Total Out-of-state:     | $37,450.00 | $23,950.00 | $27,550.00 ","Main Address
134 Chapel Rd
Sweet Briar, VA 24595-5001
https://sbc.edu/"
University of Virginias College at Wise,"Quick Facts
Regular Application Deadline : August 15
Percentage of students graduating within 6 years : 43.0%
Total undergraduates : 1,978
First-time degree-seeking freshmen : 282
Percentage of financial need met (average) : 78.0%
Average financial aid package : $15,242.00
In-State Tuition : $10,842.00
Out-of-State Tuition : $29,346.00","Setting
Small Town (2,500-10k)
Rural
Commuter campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",970 - 1160,18 - 25,"General Applying Information
Application Fee:   $25.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   951
Admitted :   733
Enrolled :   285
Less selective 77.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   Aug 15
Priority application due :   Dec 1
College will notify student of admission :  Aug 20
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   May 1",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $10,842.00 | $10,842.00 | $10,842.00 
Out-of-state tuition and fees:    | $29,346.00 | $29,346.00 | $29,346.00 
Room and board:                   | $11,288.00 | $8,000.00  | $1,442.00  
Books and supplies:               | $1,600.00  | $1,600.00  | $1,600.00  
Estimated personal expenses:      | $1,410.00  | $1,410.00  | $1,410.00  
Transportation expenses:          | $1,000.00  | $1,560.00  | $1,560.00  
Estimated Total In-state:         | $26,140.00 | $23,412.00 | $16,854.00 
Estimated Total Out-of-state:     | $44,644.00 | $41,916.00 | $35,358.00 ","Main Address
1 College Ave
Wise, VA 24293-4400
https://www.uvawise.edu/"
,,,,,,,,,,
University of Mary Washington,"Quick Facts
Percentage of students graduating within 6 years : 64.0%
Total undergraduates : 4,182
First-time degree-seeking freshmen : 891
Percentage of financial need met (average) : 41.0%
Average financial aid package : $10,199.00
In-State Tuition : $13,845.00
Out-of-State Tuition : $30,522.00","Setting
Small City (50-250k)
Suburban
Residential campus","Financial Aid
International students eligible for non-need based aid
Total Amount Awarded:  $70,347.00
Number of enrolled international undergraduates received aid:  15
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",1080 - 1280,23 - 29,"General Applying Information
Application Fee:   $50.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   5,939
Admitted :   4,438
Enrolled :   912
Somewhat selective 75.0% of applicants admitted
Applied early admission :   105
Admitted early admission :   95
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early action - not restrictive, Early decision
Offered place on waitlist :   235
Number accepting place :   85
Accepted from list :   65
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   May 1","Early Decision And Action
Early action application due :   Nov 15
College will notify student of early action admission by :   Jan 31
Early decision application due :   Nov 1
College will notify student of early decision by :   Dec 10
Other early decision deadline :   --
College will notify student of other early decision by :   --","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $13,845.00 | $13,845.00 | $13,845.00 
Out-of-state tuition and fees:    | $30,522.00 | $30,522.00 | $30,522.00 
Room and board:                   | $11,938.00 | $11,566.00 |     --     
Books and supplies:               | $1,200.00  | $1,200.00  | $1,200.00  
Estimated personal expenses:      |     --     |     --     | $2,000.00  
Transportation expenses:          | $2,000.00  | $2,000.00  | $4,118.00  
Estimated Total In-state:         | $28,983.00 | $28,611.00 | $21,163.00 
Estimated Total Out-of-state:     | $45,660.00 | $45,288.00 | $37,840.00 ","Main Address
1301 College Ave
Fredericksburg, VA 22401-5300
https://www.umw.edu/"
University of Richmond,"Quick Facts
Regular Application Deadline : January 1
Percentage of students graduating within 6 years : 89.0%
Total undergraduates : 3,161
First-time degree-seeking freshmen : 832
Percentage of financial need met (average) : 100.0%
Average financial aid package : $52,557.00
In-State Tuition : $56,860.00
Out-of-State Tuition : $56,860.00","Setting
Small City (50-250k)
Suburban
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $7,513,614.00
Number of enrolled international undergraduates received aid:  156
Non-resident aliens must submit the following financial aid forms:
CSS/Financial Aid PROFILE
Foreign Student Certification of Finances",1290 - 1460,30 - 33,"General Applying Information
Application Fee:   $50.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   12,356
Admitted :   3,500
Enrolled :   832
Very selective 28.0% of applicants admitted
Applied early admission :   725
Admitted early admission :   350
Applied early action :   6,479
Admitted early action :   2,166
Plan Available for early admission :   Early action - not restrictive, Early decision
Offered place on waitlist :   4,027
Number accepting place :   1,249
Accepted from list :   81
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   Jan 1
Priority application due :   --
College will notify student of admission :  Apr 1
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   May 1","Early Decision And Action
Early action application due :   Nov 1
College will notify student of early action admission by :   Jan 20
Early decision application due :   Nov 1
College will notify student of early decision by :   Dec 15
Other early decision deadline :   Jan 15
College will notify student of other early decision by :   Feb 15","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $56,860.00 | $56,860.00 | $56,860.00 
Out-of-state tuition and fees:    | $56,860.00 | $56,860.00 | $56,860.00 
Room and board:                   | $13,430.00 | $13,430.00 | $1,500.00  
Books and supplies:               | $1,100.00  | $1,100.00  | $1,100.00  
Estimated personal expenses:      | $1,060.00  | $1,060.00  | $1,060.00  
Transportation expenses:          |     --     |     --     |     --     
Estimated Total In-state:         | $72,450.00 | $72,450.00 | $60,520.00 
Estimated Total Out-of-state:     | $72,450.00 | $72,450.00 | $60,520.00 ","Main Address
410 Westhampton Way
Richmond, VA 23173-0006
https://www.richmond.edu/"
University of Virginia,"Quick Facts
Regular Application Deadline : January 1
Percentage of students graduating within 6 years : 95.0%
Total undergraduates : 17,011
First-time degree-seeking freshmen : 3,920
Percentage of financial need met (average) : 100.0%
Average financial aid package : $31,105.00
In-State Tuition : $18,968.00
Out-of-State Tuition : $52,263.00","Setting
Small City (50-250k)
Suburban
Residential campus
Other Characteristics
Given the uncertain prospect of universally accessible, reliable and equitable SAT/ACT testing in the next admission year due to the COVID-19 pandemic, the University of Virginia will not require that applicants submit standardized testing to be considered for admission for at least the next application cycle.  When making admission decisions, the Office of Admission will continue to offer a comprehensive, personal, thorough and holistic evaluation of each application. Students who wish to include testing as part of their application may continue to do so, but those who do not will be at no disadvantage in the application review.",Financial Aid,1340 - 1520,30 - 34,"General Applying Information
Application Fee:   $70.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   40,839
Admitted :   9,778
Enrolled :   3,920
Most selective 24.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   25,038
Admitted early action :   6,520
Plan Available for early admission :   Early action - not restrictive, Early decision
Offered place on waitlist :   5,486
Number accepting place :   2,969
Accepted from list :   8
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   Jan 1
Priority application due :   --
College will notify student of admission :  Apr 1
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   --","Early Decision And Action
Early action application due :   Nov 1
College will notify student of early action admission by :   Jan 31
Early decision application due :   Nov 1
College will notify student of early decision by :   Jan 31
Other early decision deadline :   --
College will notify student of other early decision by :   --","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $18,968.00 | $18,968.00 | $18,968.00 
Out-of-state tuition and fees:    | $52,263.00 | $52,263.00 | $52,263.00 
Room and board:                   | $12,350.00 | $12,350.00 | $5,390.00  
Books and supplies:               | $1,356.00  | $1,356.00  | $1,356.00  
Estimated personal expenses:      | $2,640.00  | $2,640.00  | $2,640.00  
Transportation expenses:          |  $430.00   |  $430.00   |  $430.00   
Estimated Total In-state:         | $35,744.00 | $35,744.00 | $28,784.00 
Estimated Total Out-of-state:     | $69,039.00 | $69,039.00 | $62,079.00 ","Main Address
190 McCormick Rd
Charlottesville, VA 22904-1001
https://www.virginia.edu/"
Virginia Commonwealth University,"Quick Facts
Percentage of students graduating within 6 years : 67.0%
Total undergraduates : 22,837
First-time degree-seeking freshmen : 4,401
Percentage of financial need met (average) : 56.0%
Average financial aid package : $13,491.00
In-State Tuition : $14,710.00
Out-of-State Tuition : $35,358.00","Setting
Small City (50-250k)
Urban
Residential campus","Financial Aid
International students eligible for non-need based aid
Total Amount Awarded:  $1,559,665.00
Number of enrolled international undergraduates received aid:  92",1070 - 1260,21 - 28,"General Applying Information
Application Fee:   $70.00
Application Fee Waiver Available:   Yes
Total applicants :   17,244
Admitted :   14,973
Enrolled :   4,461
Less selective 87.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Nov 1
Regular application due:   No Regular Application Deadline
Priority application due :   Jan 15
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   Jun 26",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $14,710.00 | $14,710.00 | $14,710.00 
Out-of-state tuition and fees:    | $35,358.00 | $35,358.00 | $35,358.00 
Room and board:                   | $11,035.00 | $11,506.00 |     --     
Books and supplies:               | $1,500.00  | $1,500.00  | $1,500.00  
Estimated personal expenses:      | $1,500.00  | $1,500.00  | $1,500.00  
Transportation expenses:          | $2,174.00  | $2,174.00  | $2,174.00  
Estimated Total In-state:         | $30,919.00 | $31,390.00 | $19,884.00 
Estimated Total Out-of-state:     | $51,567.00 | $52,038.00 | $40,532.00 ","Main Address
821 W Franklin St
Richmond, VA 23284-9012
https://www.vcu.edu/"
Virginia Military Institute,"Quick Facts
Regular Application Deadline : February 1
Percentage of students graduating within 6 years : 80.0%
Total undergraduates : 1,698
First-time degree-seeking freshmen : 447
Percentage of financial need met (average) : 80.0%
Average financial aid package : $28,137.00
In-State Tuition : $19,410.00
Out-of-State Tuition : $47,420.00","Setting
Small Town (2,500-10k)
Rural
Residential campus
Other Characteristics
Mandatory ROTC classes and optional commissioning in the Army, Air Force, Navy, or Marines.",Financial Aid,1090 - 1270,21 - 28,"General Applying Information
Application Fee:   $40.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   1,515
Admitted :   902
Enrolled :   482
Somewhat selective 60.0% of applicants admitted
Applied early admission :   390
Admitted early admission :   267
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early decision
Offered place on waitlist :   151
Number accepting place :   54
Accepted from list :   18
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Nov 1
Regular application due:   Feb 1
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   --","Early Decision And Action
Early decision application due :   Nov 15
College will notify student of early decision by :   Dec 15
Other early decision deadline :   --
College will notify student of other early decision by :   --","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $19,410.00 | $19,410.00 | $19,410.00 
Out-of-state tuition and fees:    | $47,420.00 | $47,420.00 | $47,420.00 
Room and board:                   | $10,060.00 |     --     |     --     
Books and supplies:               | $1,000.00  | $1,000.00  | $1,000.00  
Estimated personal expenses:      | $1,500.00  |     --     |     --     
Transportation expenses:          |  $400.00   |     --     |     --     
Estimated Total In-state:         | $32,370.00 | $20,410.00 | $20,410.00 
Estimated Total Out-of-state:     | $60,380.00 | $48,420.00 | $48,420.00 ","Main Address
319 Letcher Ave
Lexington, VA 24450-2148
https://www.vmi.edu/"
Virginia Polytechnic Institute and State University,"Quick Facts
Regular Application Deadline : January 15
Percentage of students graduating within 6 years : 86.0%
Total undergraduates : 29,300
First-time degree-seeking freshmen : 7,651
Percentage of financial need met (average) : 54.0%
Average financial aid package : $10,735.00
In-State Tuition : $13,749.00
Out-of-State Tuition : $32,289.00","Setting
Large Town (10-50k)
Suburban
Residential campus
Other Characteristics
Option of enrolling as member of Corps of Cadets with options for ROTC (Army, Air Force, Navy or Marine), or Citizen Leadership.",Financial Aid,1180 - 1390,25 - 31,"General Applying Information
Application Fee:   $60.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   31,974
Admitted :   22,393
Enrolled :   7,651
Somewhat selective 70.0% of applicants admitted
Applied early admission :   2,890
Admitted early admission :   1,275
Applied early action :   20
Admitted early action :   17
Plan Available for early admission :   Early action - not restrictive, Early decision
Offered place on waitlist :   200
Number accepting place :   150
Accepted from list :   25
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Feb 22
Regular application due:   Jan 15
Priority application due :   Dec 1
College will notify student of admission :  Mar 1
Student must reply to acceptance by :   May 1
Housing deposit due :   --","Early Decision And Action
Early action application due :   Dec 1
College will notify student of early action admission by :   Feb 22
Early decision application due :   Nov 1
College will notify student of early decision by :   --
Other early decision deadline :   --
College will notify student of other early decision by :   --","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $13,749.00 | $13,749.00 | $13,749.00 
Out-of-state tuition and fees:    | $32,289.00 | $32,289.00 | $32,289.00 
Room and board:                   | $9,556.00  | $9,890.00  |     --     
Books and supplies:               | $1,100.00  | $1,100.00  | $1,100.00  
Estimated personal expenses:      | $1,780.00  | $1,780.00  | $1,780.00  
Transportation expenses:          | $1,500.00  | $1,500.00  | $1,500.00  
Estimated Total In-state:         | $27,685.00 | $28,019.00 | $18,129.00 
Estimated Total Out-of-state:     | $46,225.00 | $46,559.00 | $36,669.00 ","Main Address
925 Prices Fork Road
Blacksburg, VA 24061
https://vt.edu/"
Virginia State University,"Quick Facts
Percentage of students graduating within 6 years : 44.0%
Total undergraduates : 4,302
Percentage of financial need met (average) : 65.0%
Average financial aid package : $11,695.00
In-State Tuition : $9,154.00
Out-of-State Tuition : $20,156.00","Setting
Large Town (10-50k)
Suburban
Residential campus","Financial Aid
International students eligible for non-need based aid",No information,No information,"General Applying Information
Application Fee:   $25.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $9,154.00  | $9,154.00  | $9,154.00  
Out-of-state tuition and fees:    | $20,156.00 | $20,156.00 | $20,156.00 
Room and board:                   | $11,544.00 |     --     |     --     
Books and supplies:               | $1,300.00  | $1,300.00  | $1,300.00  
Estimated personal expenses:      |  $825.00   | $6,507.00  |  $825.00   
Transportation expenses:          |  $850.00   | $1,250.00  | $1,250.00  
Estimated Total In-state:         | $23,673.00 | $18,211.00 | $12,529.00 
Estimated Total Out-of-state:     | $34,675.00 | $29,213.00 | $23,531.00 ","Main Address
1 Hayden Dr
Petersburg, VA 23803-2520
www.vsu.edu"
Virginia Union University,"Quick Facts
Total undergraduates : 1,186
Percentage of financial need met (average) : 48.0%
Average financial aid package : $14,427.00
In-State Tuition : $18,691.00
Out-of-State Tuition : $18,691.00","Setting
Small City (50-250k)
Urban
Residential campus","Financial Aid
International students eligible for need based aid",770 - 930,14 - 17,"General Applying Information
Application Fee:   $25.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   4,182
Admitted :   2,639
Enrolled :   234
Somewhat selective 63.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Application rolling begin :   Dec 1
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   --
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $18,691.00 | $18,691.00 | $18,691.00 
Out-of-state tuition and fees:    | $18,691.00 | $18,691.00 | $18,691.00 
Room and board:                   | $10,092.00 | $7,404.00  | $1,926.00  
Books and supplies:               | $1,500.00  | $1,500.00  | $1,500.00  
Estimated personal expenses:      | $1,906.00  | $4,052.00  | $4,052.00  
Transportation expenses:          | $1,606.00  | $2,516.00  | $2,516.00  
Estimated Total In-state:         | $33,795.00 | $34,163.00 | $28,685.00 
Estimated Total Out-of-state:     | $33,795.00 | $34,163.00 | $28,685.00 ","Main Address
1500 N Lombardy St
Richmond, VA 23220-1711
https://www.vuu.edu/"
Virginia Wesleyan University,"Quick Facts
Percentage of students graduating within 6 years : 48.0%
Total undergraduates : 1,387
First-time degree-seeking freshmen : 344
Percentage of financial need met (average) : 64.0%
Average financial aid package : $26,515.00
In-State Tuition : $36,910.00
Out-of-State Tuition : $36,910.00","Setting
Large City (250-500k)
Suburban
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Total Amount Awarded:  $304,172.00
Number of enrolled international undergraduates received aid:  12
Non-resident aliens must submit the following financial aid forms:
Foreign Student Certification of Finances",950 - 1180,20 - 28,"General Applying Information
Application Fee:   $0.00
Application Fee Waiver Available:   Yes
Total applicants :   2,323
Admitted :   1,785
Enrolled :   344
Less selective 77.0% of applicants admitted
Applied early admission :   --
Admitted early admission :   --
Applied early action :   --
Admitted early action :   --
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   No Regular Application Deadline
Priority application due :   --
College will notify student of admission :  --
Student must reply to acceptance by :   May 1 (or within 2 week(s) if notified after May 1st)
Housing deposit due :   --",,"Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $36,910.00 | $36,910.00 | $36,910.00 
Out-of-state tuition and fees:    | $36,910.00 | $36,910.00 | $36,910.00 
Room and board:                   | $10,338.00 |     --     |     --     
Books and supplies:               | $1,500.00  | $1,500.00  | $1,500.00  
Estimated personal expenses:      | $1,500.00  | $1,500.00  | $1,500.00  
Transportation expenses:          | $1,600.00  | $1,720.00  | $1,720.00  
Estimated Total In-state:         | $51,848.00 | $41,630.00 | $41,630.00 
Estimated Total Out-of-state:     | $51,848.00 | $41,630.00 | $41,630.00 ","Main Address
5817 Wesleyan Dr
Virginia Beach, VA 23455-4637
www.vwu.edu"
Washington and Lee University,"Quick Facts
Regular Application Deadline : January 1
Percentage of students graduating within 6 years : 94.0%
Total undergraduates : 1,860
First-time degree-seeking freshmen : 462
Percentage of financial need met (average) : 100.0%
Average financial aid package : $57,313.00
In-State Tuition : $57,285.00
Out-of-State Tuition : $57,285.00","Setting
Small Town (2,500-10k)
Rural
Residential campus","Financial Aid
International students eligible for need based aid
International students eligible for non-need based aid
Non-resident aliens must submit the following financial aid forms:
CSS/Financial Aid PROFILE",1360 - 1500,31 - 34,"General Applying Information
Application Fee:   $60.00
Application fee notes:   Paper/Online
Application Fee Waiver Available:   Yes
Total applicants :   6,178
Admitted :   1,147
Enrolled :   462
Most selective 19.0% of applicants admitted
Applied early admission :   587
Admitted early admission :   253
Applied early action :   --
Admitted early action :   --
Plan Available for early admission :   Early decision
Offered place on waitlist :   1,805
Number accepting place :   856
Accepted from list :   31
Admission stats are based on first-time, degree seeking freshmen from Fall 2016 and Fall 2017.","Admission
Regular application due:   Jan 1
Priority application due :   --
College will notify student of admission :  Apr 1
Student must reply to acceptance by :   May 1
Housing deposit due :   May 1","Early Decision And Action
Early decision application due :   Nov 1
College will notify student of early decision by :   Dec 15
Other early decision deadline :   Jan 1
College will notify student of other early decision by :   Feb 1","Cost Category                     | On Campus  | Off Campus |  At Home   
In-state tuition and fees:        | $57,285.00 | $57,285.00 | $57,285.00 
Out-of-state tuition and fees:    | $57,285.00 | $57,285.00 | $57,285.00 
Room and board:                   | $15,810.00 |     --     |     --     
Books and supplies:               | $2,220.00  | $2,220.00  | $2,220.00  
Estimated personal expenses:      | $2,285.00  |     --     |     --     
Transportation expenses:          |     --     |     --     |     --     
Estimated Total In-state:         | $77,600.00 | $59,505.00 | $59,505.00 
Estimated Total Out-of-state:     | $77,600.00 | $59,505.00 | $59,505.00 ","Main Address
204 W Washington St
Lexington, VA 24450-2116
https://www.wlu.edu/"
